2013-07-22 00:00:00;9.0;1.0;0.0;3.0;11.0;0.0;0.0;1.0;17.0;1.0;8.0;1
2013-07-29 00:00:00;9.0;2.0;0.0;3.0;19.0;3.0;1.0;3.0;11.0;3.0;11.0;6
2013-08-05 00:00:00;8.0;0.0;0.0;3.0;14.0;4.0;0.0;5.0;15.0;1.0;8.0;2
2013-08-12 00:00:00;3.0;1.0;2.0;4.0;11.0;0.0;0.0;2.0;11.0;14.0;8.0;4
2013-08-19 00:00:00;8.0;0.0;0.0;4.0;18.0;0.0;0.0;3.0;15.0;7.0;9.0;6
2013-08-26 00:00:00;9.0;1.0;1.0;3.0;15.0;1.0;1.0;3.0;19.0;1.0;7.0;5
2013-09-02 00:00:00;6.0;1.0;0.0;2.0;10.0;1.0;1.0;2.0;21.0;2.0;7.0;10
2013-09-09 00:00:00;4.0;2.0;0.0;3.0;21.0;1.0;1.0;7.0;8.0;5.0;10.0;5
2013-09-16 00:00:00;6.0;1.0;1.0;1.0;19.0;1.0;0.0;4.0;8.0;2.0;3.0;5
2013-09-23 00:00:00;9.0;0.0;2.0;2.0;15.0;0.0;0.0;6.0;15.0;6.0;11.0;2
2013-09-30 00:00:00;9.0;0.0;2.0;3.0;7.0;1.0;0.0;2.0;5.0;10.0;9.0;7
2013-10-07 00:00:00;3.0;0.0;3.0;2.0;24.0;0.0;0.0;2.0;19.0;6.0;12.0;2
2013-10-14 00:00:00;6.0;1.0;3.0;2.0;12.0;1.0;1.0;6.0;4.0;10.0;2.0;1
2013-10-21 00:00:00;2.0;2.0;3.0;0.0;16.0;0.0;0.0;3.0;15.0;6.0;7.0;8
2013-10-28 00:00:00;4.0;1.0;4.0;2.0;10.0;0.0;0.0;4.0;12.0;5.0;7.0;5
2013-11-04 00:00:00;6.0;1.0;4.0;1.0;18.0;1.0;1.0;4.0;12.0;5.0;4.0;5
2013-11-11 00:00:00;2.0;0.0;3.0;2.0;12.0;0.0;0.0;9.0;14.0;1.0;3.0;4
2013-11-18 00:00:00;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;9.0;0.0;4.0;3
2013-11-25 00:00:00;1.0;0.0;3.0;1.0;2.0;0.0;0.0;3.0;5.0;2.0;2.0;13
2013-12-02 00:00:00;5.0;0.0;0.0;1.0;4.0;0.0;0.0;3.0;8.0;9.0;2.0;8
2013-12-09 00:00:00;1.0;0.0;0.0;0.0;4.0;1.0;0.0;3.0;4.0;2.0;7.0;10
2013-12-16 00:00:00;3.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0;6.0;3.0;1.0;10
2013-12-23 00:00:00;5.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;3.0;1.0;4.0;14
2013-12-30 00:00:00;4.0;1.0;0.0;0.0;2.0;0.0;0.0;2.0;3.0;0.0;0.0;17
2014-01-06 00:00:00;4.0;2.0;9.0;0.0;6.0;1.0;1.0;0.0;5.0;15.0;5.0;11
2014-01-13 00:00:00;3.0;0.0;0.0;1.0;8.0;0.0;0.0;4.0;10.0;2.0;4.0;15
2014-01-20 00:00:00;4.0;0.0;0.0;0.0;11.0;0.0;0.0;8.0;8.0;6.0;3.0;19
2014-01-27 00:00:00;3.0;0.0;0.0;2.0;2.0;0.0;0.0;4.0;7.0;6.0;4.0;32
2014-02-03 00:00:00;4.0;0.0;1.0;2.0;9.0;0.0;0.0;1.0;7.0;2.0;3.0;75
2014-02-10 00:00:00;1.0;0.0;15.0;0.0;9.0;0.0;0.0;5.0;6.0;7.0;4.0;91
2014-02-17 00:00:00;6.0;1.0;16.0;1.0;10.0;0.0;0.0;2.0;5.0;11.0;5.0;129
2014-02-24 00:00:00;7.0;0.0;1.0;3.0;7.0;0.0;0.0;1.0;7.0;3.0;1.0;119
2014-03-03 00:00:00;2.0;1.0;0.0;0.0;6.0;0.0;1.0;2.0;2.0;1.0;6.0;93
2014-03-10 00:00:00;1.0;0.0;2.0;0.0;9.0;0.0;0.0;5.0;7.0;0.0;3.0;51
2014-03-17 00:00:00;6.0;1.0;0.0;2.0;12.0;0.0;0.0;0.0;7.0;4.0;2.0;37
2014-03-24 00:00:00;4.0;1.0;2.0;2.0;20.0;0.0;1.0;2.0;17.0;1.0;5.0;29
2014-03-31 00:00:00;14.0;1.0;2.0;2.0;25.0;1.0;0.0;9.0;23.0;4.0;12.0;21
2014-04-07 00:00:00;5.0;1.0;6.0;4.0;24.0;1.0;0.0;5.0;13.0;12.0;4.0;15
2014-04-14 00:00:00;6.0;0.0;0.0;0.0;17.0;0.0;0.0;5.0;10.0;5.0;8.0;8
2014-04-21 00:00:00;5.0;3.0;2.0;1.0;16.0;0.0;0.0;7.0;18.0;5.0;6.0;14
2014-04-28 00:00:00;8.0;2.0;0.0;1.0;3.0;1.0;1.0;4.0;14.0;3.0;15.0;5
2014-05-05 00:00:00;6.0;0.0;3.0;3.0;17.0;0.0;1.0;4.0;23.0;1.0;6.0;12
2014-05-12 00:00:00;6.0;0.0;5.0;2.0;12.0;0.0;0.0;8.0;32.0;1.0;4.0;11
2014-05-19 00:00:00;4.0;2.0;1.0;3.0;13.0;0.0;0.0;13.0;17.0;2.0;6.0;10
2014-05-26 00:00:00;13.0;2.0;0.0;1.0;5.0;1.0;0.0;5.0;22.0;14.0;2.0;1
